seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr16	29874745	29875036	292	*	X03114	440356	29875004	29879374	4371	+	0	overlapStart	0	CDIPTOSP
chr16	29937448	29937784	337	*	X03115	253980	29917657	29937545	19889	-	0	overlapStart	0	KCTD13
chr16	29984769	29985411	643	*	X03118	9344	29985188	30003582	18395	+	0	overlapStart	0	TAOK2
chr16	30007346	30007595	250	*	X03119	283899	30007531	30017112	9582	+	0	overlapStart	0	INO80E
chr16	30007346	30007595	250	*	X03119	8479	30003642	30007417	3776	-	0	overlapStart	0	HIRIP3
chr16	30064326	30064691	366	*	X03120	226	30064411	30081741	17331	+	0	overlapStart	0	ALDOA
chr16	30103085	30103652	568	*	X03122	6911	30097115	30103208	6094	-	0	overlapStart	0	TBX6
chr16	30107412	30107932	521	*	X03123	83719	30103635	30107537	3903	-	0	overlapStart	0	YPEL3
chr16	30346036	30346433	398	*	X03124	595101	30278914	30346695	67782	-	0	inside	261	SMG1P5
chr16	30346535	30346846	312	*	X03125	595101	30278914	30346695	67782	-	0	overlapStart	0	SMG1P5
chr16	30366519	30366866	348	*	X03126	10421	30362087	30366682	4596	-	0	overlapStart	0	CD2BP2
chr16	30381729	30381852	124	*	X03127	26000	30368422	30381522	13101	-	206	upstream	206	TBC1D10B
chr16	30382392	30382551	160	*	X03128	26000	30368422	30381522	13101	-	869	upstream	869	TBC1D10B
chr16	30389424	30389929	506	*	X03129	197407	30389633	30411429	21797	+	0	overlapStart	0	ZNF48
chr16	30441295	30441806	512	*	X03131	79077	30435019	30441373	6355	-	0	overlapStart	0	DCTPP1
chr16	30569570	30570046	477	*	X03133	92595	30565085	30569642	4558	-	0	overlapStart	0	ZNF764
chr16	30661801	30662147	347	*	X03135	78994	30662241	30667734	5494	+	93	upstream	93	PRR14
chr16	30669189	30669408	220	*	X03136	64319	30671243	30682131	10889	+	1834	upstream	1834	FBRS
chr16	30669505	30670213	709	*	X03137	64319	30671243	30682131	10889	+	1029	upstream	1029	FBRS
chr16	30709274	30710082	809	*	X03138	10847	30709914	30756517	46604	+	0	overlapStart	0	SRCAP
chr16	30709274	30710082	809	*	X03138	730183	30709025	30709810	786	-	0	overlapStart	0	LOC730183
chr16	30759356	30759801	446	*	X03141	5261	30759620	30772497	12878	+	0	overlapStart	0	PHKG2
chr16	30773300	30773695	396	*	X03142	90835	30768744	30773565	4822	-	0	overlapStart	0	CCDC189
chr16	30905330	30905763	434	*	X03144	9274	30846270	30905399	59130	-	0	overlapStart	0	BCL7C
chr16	30933762	30934867	1106	*	X03145	283932	30930640	30934590	3951	-	0	overlapStart	0	FBXL19-AS1
chr16	30933762	30934867	1106	*	X03145	54620	30934392	30960104	25713	+	0	overlapStart	0	FBXL19
chr16	30968380	30968652	273	*	X03147	9739	30968615	30995981	27367	+	0	overlapStart	0	SETD1A
chr16	30968908	30969104	197	*	X03148	9739	30968615	30995981	27367	+	0	inside	292	SETD1A
chr16	31044689	31044927	239	*	X03149	6810	31044416	31051488	7073	+	0	inside	272	STX4
chr16	31105927	31106402	476	*	X03150	339105	31094745	31106276	11532	-	0	overlapStart	0	PRSS53
chr16	31105927	31106402	476	*	X03150	79001	31102175	31106276	4102	-	0	overlapStart	0	VKORC1
chr16	31128767	31129405	639	*	X03151	84148	31128985	31142714	13730	+	0	overlapStart	0	KAT8
chr16	31191013	31191441	429	*	X03155	2521	31191431	31206192	14762	+	0	overlapStart	0	FUS
chr16	46723050	46723667	618	*	X03158	23594	46723558	46732306	8749	+	0	overlapStart	0	ORC6
chr16	46723050	46723667	618	*	X03158	55737	46693589	46723144	29556	-	0	overlapStart	0	VPS35
chr16	46864997	46865564	568	*	X03159	388272	46835959	46865074	29116	-	0	overlapStart	0	C16orf87
chr16	46917780	46918116	337	*	X03160	84706	46918308	46965201	46894	+	191	upstream	191	GPT2
chr16	46918198	46918391	194	*	X03161	84706	46918308	46965201	46894	+	0	overlapStart	0	GPT2
chr16	47007572	47007825	254	*	X03162	10294	46989274	47007625	18352	-	0	overlapStart	0	DNAJA2
chr16	47494956	47495326	371	*	X03163	5257	47495210	47735434	240225	+	0	overlapStart	0	PHKB
chr16	47494956	47495326	371	*	X03163	81533	47189298	47495135	305838	-	0	overlapStart	0	ITFG1
chr16	49316037	49316124	88	*	X03167	869	49311829	49315742	3914	-	294	upstream	294	CBLN1
chr16	50059042	50059168	127	*	X03168	255919	50059189	50070999	11811	+	20	upstream	20	CNEP1R1
chr16	50099686	50099909	224	*	X03169	55027	50099881	50139375	39495	+	0	overlapStart	0	HEATR3
chr16	50186804	50187223	420	*	X03170	64282	50186829	50269219	82391	+	0	overlapStart	0	TENT4B
chr16	50775972	50776082	111	*	X03172	1540	50775961	50835846	59886	+	0	inside	10	CYLD
chr16	53537034	53537224	191	*	X03175	64400	53525192	53537170	11979	-	0	overlapStart	0	AKTIP
chr16	53537343	53537729	387	*	X03176	64400	53525192	53537170	11979	-	172	upstream	172	AKTIP
chr16	53737705	53737864	160	*	X03177	23322	53633818	53737771	103954	-	0	overlapStart	0	RPGRIP1L
chr16	53737705	53737864	160	*	X03177	79068	53737875	54148379	410505	+	10	upstream	10	FTO
chr16	53737955	53738202	248	*	X03178	23322	53633818	53737771	103954	-	183	upstream	183	RPGRIP1L
chr16	53737955	53738202	248	*	X03178	79068	53737875	54148379	410505	+	0	inside	79	FTO
chr16	54320596	54320970	375	*	X03179	79191	54317212	54320378	3167	-	217	upstream	217	IRX3
chr16	54962820	54963443	624	*	X03180	10265	54965111	54968395	3285	+	1667	upstream	1667	IRX5
chr16	54962820	54963443	624	*	X03180	643911	54952777	54963101	10325	-	0	overlapStart	0	CRNDE
chr16	54964370	54964544	175	*	X03181	10265	54965111	54968395	3285	+	566	upstream	566	IRX5
chr16	54964370	54964544	175	*	X03181	643911	54952777	54963101	10325	-	1268	upstream	1268	CRNDE
chr16	54964637	54964831	195	*	X03182	10265	54965111	54968395	3285	+	279	upstream	279	IRX5
chr16	54964637	54964831	195	*	X03182	643911	54952777	54963101	10325	-	1535	upstream	1535	CRNDE
chr16	55542953	55543071	119	*	X03183	54947	55542913	55620582	77670	+	0	inside	39	LPCAT2
chr16	56459377	56459656	280	*	X03185	267	56395364	56459450	64087	-	0	overlapStart	0	AMFR
chr16	56485226	56485513	288	*	X03186	11051	56463048	56485261	22214	-	0	overlapStart	0	NUDT21
chr16	56485226	56485513	288	*	X03186	55239	56485424	56511407	25984	+	0	overlapStart	0	OGFOD1
chr16	56553825	56554210	386	*	X03187	583	56518259	56554008	35750	-	0	overlapStart	0	BBS2
chr16	56642216	56642692	477	*	X03188	4489	56642478	56673999	31522	+	0	overlapStart	0	MT1A
chr16	56642216	56642692	477	*	X03188	4502	56642478	56643409	932	+	0	overlapStart	0	MT2A
chr16	56691379	56691796	418	*	X03190	4494	56691855	56693215	1361	+	58	upstream	58	MT1F
chr16	56716050	56716492	443	*	X03191	4501	56716382	56718108	1727	+	0	overlapStart	0	MT1X
chr16	56763816	56764206	391	*	X03193	9688	56764017	56878861	114845	+	0	overlapStart	0	NUP93
chr16	56965779	56966120	342	*	X03194	9709	56966002	56977793	11792	+	0	overlapStart	0	HERPUD1
chr16	57125326	57125733	408	*	X03195	221184	57126455	57181878	55424	+	721	upstream	721	CPNE2
chr16	57219922	57220073	152	*	X03196	80011	57186378	57219976	33599	-	0	overlapStart	0	PSME3IP1
chr16	57219922	57220073	152	*	X03196	89970	57220241	57272947	52707	+	167	upstream	167	RSPRY1
chr16	57220133	57220335	203	*	X03197	80011	57186378	57219976	33599	-	156	upstream	156	PSME3IP1
chr16	57220133	57220335	203	*	X03197	89970	57220241	57272947	52707	+	0	overlapStart	0	RSPRY1
chr16	57278795	57279328	534	*	X03198	23568	57279038	57287545	8508	+	0	overlapStart	0	ARL2BP
chr16	57481233	57481531	299	*	X03201	57017	57481337	57495187	13851	+	0	overlapStart	0	COQ9
chr16	57481233	57481531	299	*	X03201	57019	57462087	57481369	19283	-	0	overlapStart	0	CIAPIN1
chr16	57520294	57520512	219	*	X03202	55715	57505870	57520385	14516	-	0	overlapStart	0	DOK4
chr16	57653406	57654224	819	*	X03203	9289	57653650	57698944	45295	+	0	overlapStart	0	ADGRG1
chr16	57769238	57769767	530	*	X03205	10300	57769660	57791162	21503	+	0	overlapStart	0	KATNB1
chr16	58163192	58163628	437	*	X03208	29105	58147497	58163296	15800	-	0	overlapStart	0	CFAP20
chr16	58663675	58664161	487	*	X03209	23019	58553850	58663790	109941	-	0	overlapStart	0	CNOT1
chr16	66730536	66730709	174	*	X03212	146223	66648653	66730610	81958	-	0	overlapStart	0	CMTM4
chr16	66730827	66730874	48	*	X03213	146223	66648653	66730610	81958	-	216	upstream	216	CMTM4
chr16	66864787	66865047	261	*	X03214	8883	66836781	66864879	28099	-	0	overlapStart	0	NAE1
chr16	66914230	66914581	352	*	X03216	57546	66914383	66925002	10620	+	0	overlapStart	0	PDP2
chr16	66961100	66961285	186	*	X03217	6236	66955582	66959439	3858	-	1660	upstream	1660	RRAD
chr16	66969134	66969501	368	*	X03218	51647	66965958	66968326	2369	-	807	upstream	807	CIAO2B
chr16	67143624	67144000	377	*	X03219	80262	67143866	67182442	38577	+	0	overlapStart	0	PHAF1
chr16	67194741	67194969	229	*	X03220	8717	67188089	67193812	5724	-	928	upstream	928	TRADD
chr16	67204249	67204758	510	*	X03221	8996	67204400	67209640	5241	+	0	overlapStart	0	NOL3
chr16	67217392	67218142	751	*	X03224	653319	67209505	67217943	8439	-	0	overlapStart	0	KIAA0895L
chr16	67225966	67226232	267	*	X03225	1874	67226068	67232821	6754	+	0	overlapStart	0	E2F4
chr16	67225966	67226232	267	*	X03225	283849	67213333	67224107	10775	-	1858	upstream	1858	EXOC3L1
chr16	67260702	67261016	315	*	X03226	26231	67241042	67260901	19860	-	0	overlapStart	0	LRRC29
chr16	67260702	67261016	315	*	X03226	29100	67261016	67263182	2167	+	0	overlapStart	0	TMEM208
chr16	67280510	67280927	418	*	X03228	6553	67282855	67306094	23240	+	1927	upstream	1927	SLC9A5
chr16	67281256	67281498	243	*	X03229	29109	67263292	67281425	18134	-	0	overlapStart	0	FHOD1
chr16	67281256	67281498	243	*	X03229	6553	67282855	67306094	23240	+	1356	upstream	1356	SLC9A5
chr16	67281537	67281663	127	*	X03230	29109	67263292	67281425	18134	-	111	upstream	111	FHOD1
chr16	67281537	67281663	127	*	X03230	6553	67282855	67306094	23240	+	1191	upstream	1191	SLC9A5
chr16	67464823	67465291	469	*	X03233	3291	67465036	67471454	6419	+	0	overlapStart	0	HSD11B2
chr16	67514899	67515124	226	*	X03234	9114	67471917	67515089	43173	-	0	overlapStart	0	ATP6V0D1
chr16	67515171	67515354	184	*	X03235	9114	67471917	67515089	43173	-	81	upstream	81	ATP6V0D1
chr16	67595856	67596815	960	*	X03237	10664	67596310	67673088	76779	+	0	overlapStart	0	CTCF
chr16	67693966	67694348	383	*	X03238	50855	67694851	67696681	1831	+	502	upstream	502	PARD6A
chr16	67694572	67695017	446	*	X03239	50855	67694851	67696681	1831	+	0	overlapStart	0	PARD6A
chr16	67694572	67695017	446	*	X03239	65057	67691415	67694718	3304	-	0	overlapStart	0	ACD
chr16	67753056	67753485	430	*	X03240	81577	67708436	67753273	44838	-	0	overlapStart	0	GFOD2
chr16	67840386	67841226	841	*	X03241	55815	67840977	67861971	20995	+	0	overlapStart	0	TSNAXIP1
chr16	67840386	67841226	841	*	X03241	57610	67757005	67840555	83551	-	0	overlapStart	0	RANBP10
chr16	67875774	67876178	405	*	X03242	57215	67876213	67878098	1886	+	34	upstream	34	THAP11
chr16	67880410	67880958	549	*	X03243	10204	67880819	67905219	24401	+	0	overlapStart	0	NUTF2
chr16	67926888	67927281	394	*	X03245	5681	67927175	67963581	36407	+	0	overlapStart	0	PSKH1
chr16	68002502	68002812	311	*	X03247	6560	67977377	68003095	25719	-	0	inside	282	SLC12A4
chr16	68271254	68271926	673	*	X03250	80004	68262450	68270136	7687	-	1117	upstream	1117	ESRP2
chr16	68279005	68279123	119	*	X03251	23659	68279247	68294961	15715	+	123	upstream	123	PLA2G15
chr16	68279258	68279445	188	*	X03252	23659	68279247	68294961	15715	+	0	inside	10	PLA2G15
chr16	68297885	68298533	649	*	X03253	9057	68298419	68335726	37308	+	0	overlapStart	0	SLC7A6
chr16	68344499	68345316	818	*	X03254	54496	68344877	68391169	46293	+	0	overlapStart	0	PRMT7
chr16	68344499	68345316	818	*	X03254	84138	68334518	68344868	10351	-	0	overlapStart	0	SLC7A6OS
chr16	68482738	68482937	200	*	X03255	55512	68392230	68482409	90180	-	328	upstream	328	SMPD3
chr16	68563849	68564165	317	*	X03256	146198	68564048	68609945	45898	+	0	overlapStart	0	ZFP90
chr16	68771018	68771367	350	*	X03262	999	68771195	68869444	98250	+	0	overlapStart	0	CDH1
chr16	69165965	69166155	191	*	X03267	84916	69166499	69202937	36439	+	343	upstream	343	UTP4
chr16	69220836	69221190	355	*	X03268	6645	69221050	69342955	121906	+	0	overlapStart	0	SNTB2
chr16	69344812	69345028	217	*	X03269	27183	69345287	69358946	13660	+	258	upstream	258	VPS4A
chr16	69345157	69345396	240	*	X03270	27183	69345287	69358946	13660	+	0	overlapStart	0	VPS4A
chr16	69364002	69364786	785	*	X03271	64146	69362524	69364498	1975	-	0	overlapStart	0	PDF
chr16	69373420	69373722	303	*	X03272	51388	69373415	69377013	3599	+	0	inside	4	NIP7
chr16	69373420	69373722	303	*	X03272	84342	69362524	69373526	11003	-	0	overlapStart	0	COG8
chr16	69419707	69420062	356	*	X03273	7014	69389464	69419891	30428	-	0	overlapStart	0	TERF2
chr16	69458240	69458887	648	*	X03275	80777	69458498	69500167	41670	+	0	overlapStart	0	CYB5B
chr16	69599495	69600069	575	*	X03277	100302119	69599711	69599771	61	-	0	includeFeature	0	MIR1538
chr16	69599495	69600069	575	*	X03277	10725	69599869	69738569	138701	+	0	overlapStart	0	NFAT5
chr16	69760210	69761029	820	*	X03278	1728	69743304	69760533	17230	-	0	overlapStart	0	NQO1
chr16	69788459	69789072	614	*	X03279	28987	69775757	69788871	13115	-	0	overlapStart	0	NOB1
chr16	70099636	70100195	560	*	X03280	283970	70010202	70099851	89650	-	0	overlapStart	0	PDXDC2P-NPIPB14P
chr16	70285709	70286045	337	*	X03282	118460	70284134	70285833	1700	-	0	overlapStart	0	EXOSC6
chr16	70323214	70323773	560	*	X03283	11269	70323670	70367735	44066	+	0	overlapStart	0	DDX19B
chr16	70323214	70323773	560	*	X03283	16	70286297	70323412	37116	-	0	overlapStart	0	AARS1
chr16	70380641	70380907	267	*	X03284	100506083	70349543	70380650	31108	-	0	overlapStart	0	DDX19A-DT
chr16	70473022	70473285	264	*	X03286	6483	70413338	70472991	59654	-	30	upstream	30	ST3GAL2
chr16	70720050	70720221	172	*	X03287	92154	70695107	70719954	24848	-	95	upstream	95	MTSS2
chr16	70834892	70835296	405	*	X03292	55697	70721342	70835061	113720	-	0	overlapStart	0	VAC14
chr16	71323010	71323691	682	*	X03293	55783	71316203	71323513	7311	-	0	overlapStart	0	CMTR2
chr16	71757616	71757937	322	*	X03295	23035	71671738	71757715	85978	-	0	overlapStart	0	PHLPP2
chr16	71842792	71843283	492	*	X03296	164	71762905	71842976	80072	-	0	overlapStart	0	AP1G1
chr16	71879645	71880069	425	*	X03297	342371	71879894	71891236	11343	+	0	overlapStart	0	ATXN1L
chr16	72042376	72042394	19	*	X03299	1723	72042643	72059316	16674	+	248	upstream	248	DHODH
chr16	72042590	72042780	191	*	X03300	1723	72042643	72059316	16674	+	0	overlapStart	0	DHODH
chr16	72127359	72127814	456	*	X03301	9785	72127615	72146811	19197	+	0	overlapStart	0	DHX38
chr16	74330547	74331010	464	*	X03303	5713	74330673	74340186	9514	+	0	overlapStart	0	PSMD7
chr16	74401786	74402518	733	*	X03304	283922	74366304	74402153	35850	-	0	overlapStart	0	PDPR2P
chr16	74640828	74641166	339	*	X03305	2734	74481326	74641042	159717	-	0	overlapStart	0	GLG1
chr16	74700595	74700982	388	*	X03306	55159	74655297	74700779	45483	-	0	overlapStart	0	RFWD3
chr16	74808409	74808975	567	*	X03308	79152	74746856	74808729	61874	-	0	overlapStart	0	FA2H
chr16	75018838	75019400	563	*	X03309	79726	74907471	75019017	111547	-	0	overlapStart	0	WDR59
chr16	75182246	75183034	789	*	X03312	162239	75182421	75206132	23712	+	0	overlapStart	0	ZFP1
chr16	75301756	75302066	311	*	X03316	9564	75262928	75301951	39024	-	0	overlapStart	0	BCAR1
chr16	75467255	75467534	280	*	X03318	10428	75327608	75467387	139780	-	0	overlapStart	0	CFDP1
chr16	75498125	75498765	641	*	X03319	124491	75477142	75498584	21443	-	0	overlapStart	0	TMEM170A
chr16	75590022	75590312	291	*	X03321	79583	75572015	75590184	18170	-	0	overlapStart	0	TMEM231
chr16	75681406	75681787	382	*	X03322	54386	75681635	75691341	9707	+	0	overlapStart	0	TERF2IP
chr16	77224584	77225087	504	*	X03323	22879	77224836	77233543	8708	+	0	overlapStart	0	MON1B
chr16	77756349	77756578	230	*	X03324	283927	77756389	77776157	19769	+	0	overlapStart	0	NUDT7
chr16	78133211	78133618	408	*	X03325	51741	78133327	79246564	1113238	+	0	overlapStart	0	WWOX
chr16	80574730	80574889	160	*	X03327	83657	80574854	80584541	9688	+	0	overlapStart	0	DYNLRB2
chr16	80574920	80574993	74	*	X03328	83657	80574854	80584541	9688	+	0	inside	65	DYNLRB2
chr16	81040660	81041307	648	*	X03329	56942	81009699	81040502	30804	-	157	upstream	157	CMC2
chr16	81110206	81111025	820	*	X03330	123775	81087102	81110872	23771	-	0	overlapStart	0	C16orf46
chr16	81129691	81130000	310	*	X03331	2653	81115552	81129980	14429	-	0	overlapStart	0	GCSH
chr16	81130183	81130313	131	*	X03332	2653	81115552	81129980	14429	-	202	upstream	202	GCSH
chr16	81348264	81348613	350	*	X03334	8139	81348571	81413803	65233	+	0	overlapStart	0	GAN
chr16	81478080	81478098	19	*	X03335	80790	81478775	81745367	266593	+	676	upstream	676	CMIP
chr16	81812667	81812945	279	*	X03346	5336	81812899	81991899	179001	+	0	overlapStart	0	PLCG2
chr16	82203387	82204176	790	*	X03347	10200	82181767	82203829	22063	-	0	overlapStart	0	MPHOSPH6
chr16	83841216	83841436	221	*	X03348	3281	83841508	83846607	5100	+	71	upstream	71	HSBP1
chr16	83841458	83841732	275	*	X03349	3281	83841508	83846607	5100	+	0	overlapStart	0	HSBP1
chr16	83932426	83932794	369	*	X03350	23417	83932730	83949787	17058	+	0	overlapStart	0	MLYCD
chr16	84150265	84150904	640	*	X03352	8720	84087369	84150517	63149	-	0	overlapStart	0	MBTPS1
chr16	84178602	84178883	282	*	X03353	123872	84178865	84211524	32660	+	0	overlapStart	0	DNAAF1
chr16	84178602	84178883	282	*	X03353	83693	84155744	84178800	23057	-	0	overlapStart	0	HSDL1
chr16	84178942	84179068	127	*	X03354	123872	84178865	84211524	32660	+	0	inside	76	DNAAF1
chr16	84178942	84179068	127	*	X03354	83693	84155744	84178800	23057	-	141	upstream	141	HSDL1
chr16	84538114	84538746	633	*	X03357	57707	84509966	84538288	28323	-	0	overlapStart	0	MEAK7
chr16	84651591	84651946	356	*	X03358	23406	84599204	84651669	52466	-	0	overlapStart	0	COTL1
chr16	84733337	84733784	448	*	X03359	9100	84733555	84813527	79973	+	0	overlapStart	0	USP10
chr16	85044877	85045307	431	*	X03360	55625	85008067	85045141	37075	-	0	overlapStart	0	ZDHHC7
chr16	85061108	85061459	352	*	X03361	9764	85061375	85127828	66454	+	0	overlapStart	0	KIAA0513
chr16	85722547	85722621	75	*	X03369	51659	85711280	85722588	11309	-	0	overlapStart	0	GINS2
chr16	85784633	85784978	346	*	X03371	404550	85741124	85784689	43566	-	0	overlapStart	0	C16orf74
chr16	85833063	85833442	380	*	X03372	10328	85812231	85833148	20918	-	0	overlapStart	0	EMC8
chr16	85833063	85833442	380	*	X03372	1327	85833173	85840607	7435	+	0	overlapStart	0	COX4I1
chr16	86588684	86588964	281	*	X03373	146512	86588926	86590905	1980	+	0	overlapStart	0	FLJ30679
chr16	86588684	86588964	281	*	X03373	64779	86563782	86588841	25060	-	0	overlapStart	0	MTHFSD
chr16	87350747	87351198	452	*	X03375	100506581	87336404	87351026	14623	-	0	overlapStart	0	C16orf95
chr16	87425440	87425982	543	*	X03378	79791	87362942	87425708	62767	-	0	overlapStart	0	FBXO31
chr16	87425440	87425982	543	*	X03378	81631	87425801	87438380	12580	+	0	overlapStart	0	MAP1LC3B
chr16	87526425	87526732	308	*	X03380	23174	87439852	87525460	85609	-	964	upstream	964	ZCCHC14
chr16	87526819	87526857	39	*	X03381	23174	87439852	87525460	85609	-	1358	upstream	1358	ZCCHC14
chr16	87984490	87985365	876	*	X03386	54971	87984238	88110924	126687	+	0	inside	251	BANP
chr16	88518996	88519546	551	*	X03391	161882	88520014	88601574	81561	+	467	upstream	467	ZFPM1
chr16	88519669	88519860	192	*	X03392	161882	88520014	88601574	81561	+	153	upstream	153	ZFPM1
chr16	88636569	88636958	390	*	X03394	124245	88636789	88698372	61584	+	0	overlapStart	0	ZC3H18
chr16	88729344	88729962	619	*	X03395	197187	88729781	88753594	23814	+	0	overlapStart	0	SNAI3-AS1
chr16	88729344	88729962	619	*	X03395	4597	88718348	88729495	11148	-	0	overlapStart	0	MVD
chr16	88752510	88752901	392	*	X03396	333929	88744090	88752882	8793	-	0	overlapStart	0	SNAI3
chr16	88772763	88772964	202	*	X03397	115992	88762903	88772829	9927	-	0	overlapStart	0	RNF166
chr16	88772763	88772964	202	*	X03397	348180	88772891	88781786	8896	+	0	overlapStart	0	CTU2
chr16	88869995	88870292	298	*	X03400	81620	88870186	88875666	5481	+	0	overlapStart	0	CDT1
chr16	88878194	88878735	542	*	X03401	353	88875877	88878342	2466	-	0	overlapStart	0	APRT
chr16	88923225	88923618	394	*	X03402	2588	88880142	88923374	43233	-	0	overlapStart	0	GALNS
chr16	89237692	89237764	73	*	X03403	1013	89238163	89261900	23738	+	398	upstream	398	CDH15
chr16	89267955	89268078	124	*	X03404	146429	89262169	89266529	4361	-	1425	upstream	1425	SLC22A31
chr16	89283826	89284244	419	*	X03405	197320	89284111	89295965	11855	+	0	overlapStart	0	ZNF778
chr16	89386642	89387127	486	*	X03409	100287036	89387541	89391518	3978	+	413	upstream	413	LOC100287036
chr16	89556845	89557523	679	*	X03411	29123	89334029	89556969	222941	-	0	overlapStart	0	ANKRD11
chr16	89574555	89574956	402	*	X03413	6687	89574805	89624174	49370	+	0	overlapStart	0	SPG7
chr16	89626860	89627136	277	*	X03414	606500	89627838	89627909	72	+	701	upstream	701	SNORD68
chr16	89626860	89627136	277	*	X03414	6137	89627065	89633237	6173	+	0	overlapStart	0	RPL13
chr16	89724051	89724522	472	*	X03417	124045	89724152	89736866	12715	+	0	overlapStart	0	SPATA33
